plate_id,sample_id,mean_abs,sd_abs,cv_abs,slope,intercept,run_date,mass_kg,poxc_mg_kg
20210722_plate1,60,0.24799999999999997,0.0010000000000000009,0.4032258064516133,0.04979991793767673,3.3222005056098534e-4,20210722,0.0025099999999999996,524.7538064386988
20210722_plate1,61,0.21266666666666667,5.773502691896263e-4,0.27148131780076473,0.04979991793767673,3.3222005056098534e-4,20210722,0.0025,653.5438128979031
20210722_plate1,62,0.21266666666666667,5.773502691896263e-4,0.27148131780076473,0.04979991793767673,3.3222005056098534e-4,20210722,0.00252,648.3569572399832
20210722_plate1,63,0.21566666666666667,5.773502691896263e-4,0.2677049161621142,0.04979991793767673,3.3222005056098534e-4,20210722,0.00249,645.3685046419325
20210722_plate1,64,0.1443333333333333,5.773502691896263e-4,0.40001173384962574,0.04979991793767673,3.3222005056098534e-4,20210722,0.00252,891.4279852691197
20210722_plate1,65,0.101,0.0017320508075688787,1.714901789672157,0.04979991793767673,3.3222005056098534e-4,20210722,0.00249,1058.1678244144819
20210722_plate1,66,0.11599999999999999,0.0010000000000000009,0.8620689655172422,0.04979991793767673,3.3222005056098534e-4,20210722,0.0024700000000000004,1012.2988276762478
20210722_plate1,67,0.1443333333333333,0.001527525231651948,1.058331569273867,0.04979991793767673,3.3222005056098534e-4,20210722,0.0025,898.5594091512727
20210722_plate1,68,0.177,0.0010000000000000009,0.56497175141243,0.04979991793767673,3.3222005056098534e-4,20210722,0.00248,787.7318570180009
20210722_plate1,69,0.157,0.0010000000000000009,0.6369426751592362,0.04979991793767673,3.3222005056098534e-4,20210722,0.00249,856.5681566185858
20210722_plate1,70,0.22366666666666668,0.001527525231651948,0.6829471974598872,0.04979991793767673,3.3222005056098534e-4,20210722,0.00249,616.5685520996617
20210722_plate1,71,0.22933333333333333,0.0011547005383792527,0.5035031417351393,0.04979991793767673,3.3222005056098534e-4,20210722,0.0024700000000000004,600.9958617132497
20210722_plate1,72,0.21533333333333332,5.773502691896263e-4,0.26811932005710204,0.04979991793767673,3.3222005056098534e-4,20210722,0.00254,633.8407762341232
20210722_plate1,73,0.21766666666666667,0.001527525231651948,0.7017726944802211,0.04979991793767673,3.3222005056098534e-4,20210722,0.00248,640.741776653568
20210722_plate1,rgt_blank,0.40700000000000003,0.0034641016151377574,0.8511306179699649,0.04979991793767673,3.3222005056098534e-4,20210722,NA,NA
20210722_plate1,soil_std,0.23433333333333334,0.0020816659994661343,0.8883354194023333,0.04979991793767673,3.3222005056098534e-4,20210722,0.00254,566.7873434204009
20210723_plate1,74,0.23733333333333334,0.0011547005383792527,0.48653112572159524,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025099999999999996,565.9431749678365
20210723_plate1,75,0.2453333333333333,5.773502691896263e-4,0.23533299015881512,0.052235088273532515,-2.888907789698799e-4,20210723,0.0025299999999999997,531.7386727491634
